00004ce0	64	IOATIR500Accelerator::gart_collector_timer	gart_collector_timer,__ZN20IOATIR500Accelerator20gart_collector_timerEP8OSObjectP18IOTimerEventSource
00004d20	136	IOATIR500Accelerator::getVRAMDescriptors	getVRAMDescriptors,__ZN20IOATIR500Accelerator18getVRAMDescriptorsEv
00004da8	16	FUN_00004da8	FUN_00004da8
00004dc0	232	IOATIR500Accelerator::allocVendorTextureBuffer	allocVendorTextureBuffer,__ZN20IOATIR500Accelerator24allocVendorTextureBufferEm
00004ea8	16	FUN_00004ea8	FUN_00004ea8
00004ec0	68	IOATIR500Accelerator::releaseVendorTextureBuffer	releaseVendorTextureBuffer,__ZN20IOATIR500Accelerator26releaseVendorTextureBufferEP19VendorTextureBufferm
00004f04	16	FUN_00004f04	FUN_00004f04
00004f20	148	IOATIR500Accelerator::mapVendorTransferBuffer	mapVendorTransferBuffer,__ZN20IOATIR500Accelerator23mapVendorTransferBufferEP20VendorTransferBuffer
00004fe0	144	IOATIR500Accelerator::unmapVendorTransferBuffer	unmapVendorTransferBuffer,__ZN20IOATIR500Accelerator25unmapVendorTransferBufferEP20VendorTransferBuffer
00005090	188	IOATIR500Accelerator::teardownAGP	teardownAGP,__ZN20IOATIR500Accelerator11teardownAGPEP9IOService
0000514c	16	FUN_0000514c	FUN_0000514c
00005160	48	IOATIR500Accelerator::commitAGPMemory	commitAGPMemory,__ZN20IOATIR500Accelerator15commitAGPMemoryEP18IOMemoryDescriptormm
00005190	48	IOATIR500Accelerator::releaseAGPMemory	releaseAGPMemory,__ZN20IOATIR500Accelerator16releaseAGPMemoryEP18IOMemoryDescriptormm
000051c0	60	IOATIR500Accelerator::reserveInGART	reserveInGART,__ZN20IOATIR500Accelerator13reserveInGARTEm
00005200	32	IOATIR500Accelerator::clearInGART	clearInGART,__ZN20IOATIR500Accelerator11clearInGARTEm
00005220	76	IOATIR500Accelerator::addToGART	addToGART,__ZN20IOATIR500Accelerator9addToGARTEP18IOMemoryDescriptorPm
00005270	356	IOATIR500Accelerator::removeFromGART	removeFromGART,__ZN20IOATIR500Accelerator14removeFromGARTEP18IOMemoryDescriptorm
000053e0	4	IOATIR500Accelerator::synchronizeGART	synchronizeGART,__ZN20IOATIR500Accelerator15synchronizeGARTEmm
000053f0	4	IOATIR500Accelerator::flush_memory_for_out	flush_memory_for_out,__ZN20IOATIR500Accelerator20flush_memory_for_outEP18IOMemoryDescriptormm
00005400	4	IOATIR500Accelerator::flush_memory_for_in	flush_memory_for_in,__ZN20IOATIR500Accelerator19flush_memory_for_inEP18IOMemoryDescriptormm
00005410	52	IOATIR500Accelerator::is_idle	is_idle,__ZN20IOATIR500Accelerator7is_idleEv
00005450	12	IOATIR500Accelerator::set_stereo	set_stereo,__ZN20IOATIR500Accelerator10set_stereoEmm
00005460	572	IOATIR500Accelerator::setup_stereo	setup_stereo,__ZN20IOATIR500Accelerator12setup_stereoEmm
000056a8	16	IOATIR500Surface::allocAllSlaveSwapBuffers	allocAllSlaveSwapBuffers
000056b8	16	IOATIR500Surface::allocMasterSwapBuffer	allocMasterSwapBuffer
000056c8	16	IOATIR500Surface::freeAllSwapBuffers	freeAllSwapBuffers
000056d8	16	ATIR500Memory::dealloc	dealloc
000056e8	16	IOATIR500Accelerator::freeToAllocSurfaceVRAM	freeToAllocSurfaceVRAM
000056f8	16	FUN_000056f8	FUN_000056f8
00005710	320	IOATIR500Accelerator::disp_mode_did_change	disp_mode_did_change,__ZN20IOATIR500Accelerator20disp_mode_did_changeEv
00005850	16	FUN_00005850	FUN_00005850
00005860	16	IOATIR500Surface::alloc_surfaces	alloc_surfaces
00005870	16	IOATIR500Accelerator::setup_stereo	setup_stereo
00005880	16	IOATIR500Surface::reset_access	reset_access
00005890	148	IOATIR500Accelerator::teardown3D	teardown3D,__ZN20IOATIR500Accelerator10teardown3DEv
00005924	16	IOATIR500Accelerator::setup_stereo	setup_stereo
00005934	16	IOATIR500Accelerator::freeAllDataBuffers	freeAllDataBuffers
00005944	16	IOATIR500Accelerator::freeAllCommandBuffers	freeAllCommandBuffers
00005960	84	IOATIR500Accelerator::system_did_wake	system_did_wake,__ZN20IOATIR500Accelerator15system_did_wakeEv
000059b4	16	FUN_000059b4	FUN_000059b4
000059c4	16	FUN_000059c4	FUN_000059c4
000059e0	48	IOATIR500Accelerator::find_surface_for_id	find_surface_for_id,__ZN20IOATIR500Accelerator19find_surface_for_idEm
00005a10	8	IOATIR500Accelerator::getAccelCapsBits	getAccelCapsBits,__ZN20IOATIR500Accelerator16getAccelCapsBitsEv
